timestamp,vehicle_count,plate_numbers
2025-06-03 14:33:23,0,
2025-06-03 14:33:24,0,
2025-06-03 14:33:24,0,
2025-06-03 14:33:24,0,
2025-06-03 14:33:24,0,
2025-06-03 14:33:24,0,
2025-06-03 14:33:24,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:25,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:26,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:27,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:28,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:29,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:30,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:31,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:32,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:33,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:34,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:35,0,
2025-06-03 14:33:36,0,
2025-06-03 14:33:36,0,
2025-06-03 14:33:36,0,
2025-06-03 14:33:36,0,
2025-06-03 14:33:36,0,
2025-06-03 14:33:36,0,
2025-06-03 14:33:36,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:37,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:38,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:39,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:40,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:41,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:42,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:43,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:44,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:45,0,
2025-06-03 14:33:46,0,
2025-06-03 14:33:46,0,
2025-06-03 14:33:46,0,
2025-06-03 14:33:46,0,
2025-06-03 14:33:46,0,
2025-06-03 14:33:46,1,
2025-06-03 14:33:46,0,
2025-06-03 14:33:47,0,
2025-06-03 14:33:47,0,
2025-06-03 14:33:47,0,
2025-06-03 14:33:47,0,
2025-06-03 14:33:47,1,G
2025-06-03 14:33:47,2,
2025-06-03 14:33:48,1,
2025-06-03 14:33:48,1,
2025-06-03 14:33:48,1,
2025-06-03 14:33:48,1,
2025-06-03 14:33:48,1,
2025-06-03 14:33:49,1,GG Z
2025-06-03 14:33:49,1,
2025-06-03 14:33:49,1,
2025-06-03 14:33:49,1,
2025-06-03 14:33:49,1,2
2025-06-03 14:33:50,1,
2025-06-03 14:33:50,1,
2025-06-03 14:33:50,1,
2025-06-03 14:33:50,1,
2025-06-03 14:33:50,1,
2025-06-03 14:33:51,1,
2025-06-03 14:33:51,1,
2025-06-03 14:33:51,1,
2025-06-03 14:33:51,1,
2025-06-03 14:33:51,0,
2025-06-03 14:33:51,0,
2025-06-03 14:33:51,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:52,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:53,0,
2025-06-03 14:33:54,0,
2025-06-03 14:33:54,0,
2025-06-03 14:33:54,0,
2025-06-03 14:33:54,0,
2025-06-03 14:33:54,0,
2025-06-03 14:33:54,0,
2025-06-03 14:33:54,0,
2025-06-03 14:33:55,2,
2025-06-03 14:33:55,1,
2025-06-03 14:33:55,1,
2025-06-03 14:33:55,1,
2025-06-03 14:33:55,1,
2025-06-03 14:33:55,1,
2025-06-03 14:33:56,1,
2025-06-03 14:33:56,1,OO
2025-06-03 14:33:56,1,
2025-06-03 14:33:56,0,
2025-06-03 14:33:56,0,
2025-06-03 14:33:56,0,
2025-06-03 14:33:56,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:57,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:58,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:33:59,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:00,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:01,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:02,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:03,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:04,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:05,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:06,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:07,0,
2025-06-03 14:34:08,0,
2025-06-03 14:34:08,0,
2025-06-03 14:34:08,0,
2025-06-03 14:34:08,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:09,0,
2025-06-03 14:34:10,0,
2025-06-03 14:34:10,0,
2025-06-03 14:34:10,0,
